ciclo_academico,edad,numero_discapacidades,aab1_nota,acdb1_nota,apeb1_nota,aab2_nota,acdb2_nota,apeb2_nota,Status_codificado,Sexo_codificado,tipo_de_est_programa_codificado,tipo_de_ingreso_codificado,estatus_curso_codificado,discapacidad_codificado,region_codificado,tipo_de_pago_codificado,descripcion_beca_codificado,descripcion_descuento_codificado,convenios_contratos_codificado,formas_pago_codificado,tipo_discapacidad_codificado,curso_codificado
6,33.0,0,2.69,3.18,3.0,2.0,2.76,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,26
6,33.0,0,2.57,3.5,3.0,2.35,3.5,2.4,0,0,0,0,0,0,0,1,0,0,0,21,4,27
6,33.0,0,3.0,3.5,3.0,2.88,3.13,2.7,0,0,0,0,0,0,0,1,0,0,0,21,4,29
1,31.0,0,1.91,3.15,1.05,1.84,0.0,1.2,1,0,0,6,0,0,0,2,0,0,0,16,4,40
1,31.0,0,3.14,0.3,3.0,2.89,1.5,1.5,1,0,0,6,0,0,0,2,0,0,0,16,4,2
1,31.0,0,2.32,1.45,2.55,2.64,0.0,1.2,1,0,0,6,0,0,0,2,0,0,0,16,4,3
1,31.0,0,2.33,3.25,1.02,2.08,0.03,1.02,1,0,0,6,0,0,0,2,0,0,0,16,4,11
1,31.0,0,1.88,2.6,1.28,2.14,1.55,1.5,1,0,1,6,0,0,0,2,0,0,0,16,4,40
1,31.0,0,3.14,1.46,2.85,2.94,0.0,2.7,1,0,1,6,0,0,0,2,0,0,0,16,4,2
1,31.0,0,2.72,0.8,2.86,3.05,1.8,2.4,1,0,1,6,0,0,0,2,0,0,0,16,4,3
1,31.0,0,2.55,1.0,1.0,1.92,1.0,0.0,1,0,1,6,0,0,0,2,0,0,0,16,4,11
1,31.0,0,2.11,3.5,3.0,2.5,3.3,1.0,0,0,1,6,0,0,0,2,0,0,0,16,4,49
1,31.0,0,2.5,2.93,3.0,2.27,2.98,2.72,0,0,1,6,0,0,0,2,0,0,0,16,4,45
1,28.0,0,2.05,3.35,3.0,1.73,3.5,2.4,0,2,1,6,0,0,0,2,0,0,0,16,4,40
1,28.0,0,3.19,2.9,2.56,3.0,3.1,2.93,0,2,1,6,0,0,0,2,0,0,0,16,4,2
1,28.0,0,2.25,3.5,2.97,2.89,3.0,2.85,0,2,1,6,0,0,0,2,0,0,0,16,4,3
1,28.0,0,3.47,3.5,2.9,2.18,3.5,2.8,0,2,1,6,0,0,0,2,0,0,0,16,4,11
1,28.0,0,2.81,3.5,3.0,3.38,3.45,3.0,0,2,1,6,0,0,0,2,0,0,0,16,4,49
1,28.0,0,2.93,3.5,3.0,3.34,3.15,3.0,0,2,1,6,0,0,0,2,0,0,0,16,4,45
2,28.0,0,3.06,3.13,3.0,3.25,3.5,2.4,0,2,0,6,0,0,0,2,0,0,0,16,4,12
2,28.0,0,2.83,3.5,3.0,2.88,3.5,3.0,0,2,0,6,0,0,0,2,0,0,0,16,4,47
2,28.0,0,2.13,3.34,3.0,2.88,3.3,2.9,0,2,0,6,0,0,0,2,0,0,0,16,4,13
2,28.0,0,2.11,2.9,2.57,2.92,3.44,2.73,0,2,0,6,0,0,0,2,0,0,0,16,4,14
2,28.0,0,3.5,3.43,3.0,3.45,3.5,3.0,0,2,0,6,0,0,0,2,0,0,0,16,4,50
2,28.0,0,2.75,3.5,3.0,3.38,3.5,3.0,0,2,0,6,0,0,0,2,0,0,0,16,4,46
3,28.0,0,2.56,3.5,3.0,3.19,3.35,3.0,0,2,0,6,0,0,0,2,0,0,0,16,4,15
3,28.0,0,3.06,3.5,2.9,3.38,3.5,3.0,0,2,0,6,0,0,0,2,0,0,0,16,4,18
3,28.0,0,2.88,3.2,2.93,3.38,3.5,3.0,0,2,0,6,0,0,0,2,0,0,0,16,4,48
3,28.0,0,3.13,3.5,3.0,3.5,3.5,3.0,0,2,0,6,0,0,0,2,0,0,0,16,4,16
3,28.0,0,3.3,3.5,3.0,3.3,3.5,1.5,0,2,0,6,0,0,0,2,0,0,0,16,4,17
3,28.0,0,3.5,3.5,3.0,3.38,3.5,3.0,0,2,0,6,0,0,0,2,0,0,0,16,4,43
7,43.0,0,3.25,3.38,2.25,2.81,3.0,2.4,0,0,0,0,0,0,0,2,0,0,1,10,4,9
7,43.0,0,2.5,3.5,2.6,2.81,3.2,2.7,0,0,0,0,0,0,0,2,0,0,1,10,4,1
7,43.0,0,2.81,3.5,1.8,1.94,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,30
7,43.0,0,3.0,3.1,2.7,2.83,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,31
7,43.0,0,2.81,3.5,3.0,2.69,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,32
8,43.0,0,2.92,3.05,3.0,2.92,2.7,2.18,0,0,0,0,0,0,0,2,0,0,1,10,4,10
8,43.0,0,2.7,3.5,3.0,3.06,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,36
8,43.0,0,3.25,3.5,3.0,3.0,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,42
8,43.0,0,3.25,3.5,2.9,2.75,3.2,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,4
8,43.0,0,2.88,3.5,2.6,2.75,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,34
9,43.0,0,3.31,3.5,3.0,2.94,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,4,4,38
9,43.0,0,3.22,3.5,3.0,2.94,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,4,4,39
9,43.0,0,3.31,3.5,3.0,3.19,3.5,2.75,0,0,0,0,0,0,0,2,0,0,1,4,4,52
9,43.0,0,3.33,3.5,3.0,2.92,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,4,4,44
9,43.0,0,3.31,3.5,2.85,3.13,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,4,4,0
4,43.0,0,3.38,2.4,2.7,3.06,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,19
4,43.0,0,3.0,2.95,3.0,3.25,3.35,2.78,0,0,0,0,0,0,0,2,0,0,1,10,4,2
4,43.0,0,3.25,3.5,3.0,3.0,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,21
4,43.0,0,3.38,2.6,3.0,3.0,3.2,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,41
4,43.0,0,3.0,3.4,3.0,2.6,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,5
4,43.0,0,3.13,3.5,2.9,3.06,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,20
5,43.0,0,2.81,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,1,10,4,6
5,43.0,0,2.38,-1.0,3.43,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,1,10,4,22
5,43.0,0,2.38,-1.0,3.5,0.95,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,1,10,4,51
5,43.0,0,2.92,-1.0,3.25,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,1,10,4,7
5,43.0,0,2.95,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,1,10,4,23
6,43.0,0,3.19,3.35,3.0,2.44,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,8
6,43.0,0,2.49,3.5,2.63,2.92,3.5,2.89,0,0,0,0,0,0,0,2,0,0,1,10,4,28
6,43.0,0,2.94,3.5,3.0,3.13,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,24
6,43.0,0,2.69,3.5,3.0,2.44,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,25
6,43.0,0,2.44,3.38,3.0,2.75,3.5,3.0,0,0,0,0,0,0,0,2,0,0,1,10,4,26
6,43.0,0,3.09,3.5,3.0,2.67,3.5,2.85,0,0,0,0,0,0,0,2,0,0,1,10,4,27
5,45.0,0,2.31,3.2,1.88,2.79,2.95,2.22,0,0,0,0,0,0,0,1,0,0,0,21,4,9
5,45.0,0,2.78,3.2,2.78,2.25,2.9,2.7,0,0,0,0,0,0,0,1,0,0,0,21,4,22
5,45.0,0,2.31,3.5,1.75,2.86,3.2,2.8,0,0,0,0,0,0,0,1,0,0,0,21,4,1
5,45.0,0,3.19,3.0,2.45,2.56,2.63,2.64,0,0,0,0,0,0,0,1,0,0,0,21,4,24
5,45.0,0,2.78,3.5,1.5,3.44,3.2,2.7,0,0,0,0,0,0,0,1,0,0,0,21,4,51
5,45.0,0,3.08,3.5,3.0,3.13,3.5,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,23
6,45.0,0,3.24,3.35,2.29,3.17,3.5,2.85,0,0,0,0,0,0,0,2,0,0,0,10,4,28
6,45.0,0,3.38,3.35,3.0,3.44,3.35,2.65,0,0,0,0,0,0,0,2,0,0,0,10,4,25
6,45.0,0,3.5,3.35,2.7,3.5,3.5,2.05,0,0,0,0,0,0,0,2,0,0,0,10,4,26
6,45.0,0,3.39,3.2,3.0,3.44,3.2,1.35,0,0,0,0,0,0,0,2,0,0,0,10,4,27
6,45.0,0,2.92,3.1,2.55,3.08,3.1,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,31
7,45.0,0,3.5,3.2,3.0,3.5,3.5,2.97,0,0,0,0,0,0,0,1,0,0,0,21,4,42
7,45.0,0,3.5,3.5,2.9,3.5,3.5,2.7,0,0,0,0,0,0,0,1,0,0,0,21,4,4
7,45.0,0,2.56,3.4,0.9,3.25,3.5,2.9,0,0,0,0,0,0,0,1,0,0,0,21,4,30
7,45.0,0,2.41,3.5,3.0,3.06,3.5,1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,32
7,45.0,0,3.13,3.5,3.0,3.19,3.5,2.0,0,0,0,0,0,0,0,1,0,0,0,21,4,0
3,45.0,0,2.69,2.7,3.0,2.94,2.75,2.9,0,0,0,0,0,0,0,1,0,0,0,21,4,15
3,45.0,0,3.19,3.3,2.75,3.13,3.5,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,18
3,45.0,0,2.81,2.2,1.2,2.88,2.5,0.0,1,0,0,0,0,0,0,1,0,0,0,21,4,19
3,45.0,0,2.54,3.5,3.0,3.06,3.5,1.5,0,0,0,0,0,0,0,1,0,0,0,21,4,16
3,45.0,0,3.15,2.9,2.6,2.7,1.5,0.2,1,0,0,0,0,0,0,1,0,0,0,21,4,17
3,45.0,0,3.0,3.1,2.74,2.25,1.2,1.5,0,0,0,0,0,0,0,1,0,0,0,21,4,48
4,45.0,0,2.6,-1.0,3.43,1.0,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,6
4,45.0,0,3.38,-1.0,3.2,1.0,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,19
4,45.0,0,3.13,-1.0,3.35,1.0,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,41
4,45.0,0,2.79,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,5
4,45.0,0,2.9,-1.0,3.0,1.0,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,17
5,45.0,0,2.88,3.35,2.81,2.13,3.05,1.8,0,0,0,0,0,0,0,1,0,0,0,21,4,8
5,45.0,0,2.13,3.0,1.38,2.88,3.25,2.53,0,0,0,0,0,0,0,1,0,0,0,21,4,21
5,45.0,0,3.33,3.45,1.22,3.33,3.5,1.5,0,0,0,0,0,0,0,1,0,0,0,21,4,7
5,45.0,0,2.87,3.5,3.0,2.91,1.75,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,20
6,23.0,0,2.69,3.5,2.85,2.06,3.5,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,8
6,23.0,0,3.03,3.43,3.0,2.83,3.5,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,28
6,23.0,0,2.75,3.1,2.7,2.44,3.2,2.7,0,2,0,0,0,0,0,2,0,0,0,10,4,1
6,23.0,0,2.69,3.5,2.75,2.5,3.5,2.71,0,2,0,0,0,0,0,2,0,0,0,10,4,24
6,23.0,0,2.88,3.13,3.0,2.5,3.2,2.7,0,2,0,0,0,0,0,2,0,0,0,10,4,25
6,23.0,0,2.92,3.5,2.85,2.88,3.5,2.4,0,2,0,0,0,0,0,2,0,0,0,10,4,27
7,23.0,0,3.25,2.73,2.83,2.94,3.13,2.88,0,2,0,0,0,0,0,2,0,0,0,10,4,9
7,23.0,0,2.63,3.5,2.78,2.31,3.25,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,26
7,23.0,0,2.75,3.0,2.25,2.83,3.5,2.0,0,2,0,0,0,0,0,2,0,0,0,10,4,30
7,23.0,0,2.67,3.5,3.0,3.0,2.5,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,31
7,23.0,0,2.38,3.5,3.0,2.25,3.5,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,32
8,23.0,0,2.58,3.35,2.1,2.75,3.2,2.63,0,2,0,0,0,0,0,2,0,0,0,10,4,10
8,23.0,0,3.13,3.5,3.0,2.63,3.5,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,36
8,23.0,0,3.17,3.1,3.0,2.81,3.5,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,42
8,23.0,0,2.92,3.5,3.0,3.25,3.43,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,4
8,23.0,0,3.38,3.28,2.75,3.33,3.5,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,34
3,23.0,0,2.81,3.45,3.0,2.69,3.2,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,15
3,23.0,0,2.81,3.1,2.9,3.0,3.5,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,18
3,23.0,0,2.6,3.5,3.0,2.56,3.5,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,16
3,23.0,0,2.69,3.23,3.0,2.34,2.9,2.81,0,2,0,0,0,0,0,2,0,0,0,10,4,13
3,23.0,0,2.9,3.3,2.7,2.3,3.5,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,17
3,23.0,0,2.62,3.1,2.55,2.5,2.75,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,48
4,23.0,0,3.25,-1.0,3.5,1.0,-1.0,-1.0,0,2,0,0,0,0,0,2,0,0,0,10,4,19
4,23.0,0,2.94,-1.0,3.1,1.0,-1.0,-1.0,0,2,0,0,0,0,0,2,0,0,0,10,4,21
4,23.0,0,3.0,-1.0,3.35,1.0,-1.0,-1.0,0,2,0,0,0,0,0,2,0,0,0,10,4,41
4,23.0,0,1.86,-1.0,2.9,1.0,-1.0,-1.0,0,2,0,0,0,0,0,2,0,0,0,10,4,5
4,23.0,0,2.8,-1.0,3.11,0.97,-1.0,-1.0,0,2,0,0,0,0,0,2,0,0,0,10,4,20
5,23.0,0,2.86,3.19,2.96,2.63,3.5,2.7,0,2,0,0,0,0,0,2,0,0,0,10,4,6
5,23.0,0,2.14,3.35,2.93,1.89,3.35,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,22
5,23.0,0,2.36,3.5,2.0,2.05,3.5,2.7,0,2,0,0,0,0,0,2,0,0,0,10,4,51
5,23.0,0,3.33,3.38,2.37,2.67,3.05,2.49,0,2,0,0,0,0,0,2,0,0,0,10,4,7
5,23.0,0,2.63,3.5,2.6,2.69,3.35,3.0,0,2,0,0,0,0,0,2,0,0,0,10,4,23
2,19.0,0,3.13,3.0,3.0,3.38,3.5,3.0,0,0,0,6,0,0,0,0,0,0,1,19,4,12
2,19.0,0,3.5,3.5,3.0,3.13,3.1,3.0,0,0,0,6,0,0,0,0,0,0,1,19,4,47
2,19.0,0,2.25,2.98,3.0,2.44,3.5,2.4,0,0,0,6,0,0,0,0,0,0,1,19,4,13
2,19.0,0,2.5,3.5,3.0,2.33,2.7,3.0,0,0,0,6,0,0,0,0,0,0,1,19,4,14
2,19.0,0,3.24,3.37,3.0,3.08,3.5,3.0,0,0,0,6,0,0,0,0,0,0,1,19,4,50
2,19.0,0,2.13,3.43,3.0,3.33,3.5,2.98,0,0,0,6,0,0,0,0,0,0,1,19,4,46
3,19.0,0,2.81,0.75,3.0,3.06,3.5,3.0,0,0,0,6,0,0,0,0,0,0,1,19,4,15
3,19.0,0,3.13,3.5,2.45,3.38,3.5,3.0,0,0,0,6,0,0,0,0,0,0,1,19,4,18
3,19.0,0,2.88,3.2,2.85,3.0,3.15,3.0,0,0,0,6,0,0,0,0,0,0,1,19,4,48
3,19.0,0,3.38,3.5,3.0,3.31,3.5,3.0,0,0,0,6,0,0,0,0,0,0,1,19,4,16
3,19.0,0,3.0,2.21,3.0,3.4,3.5,2.7,0,0,0,6,0,0,0,0,0,0,1,19,4,17
3,19.0,0,3.44,3.43,3.0,3.25,3.23,3.0,0,0,0,6,0,0,0,0,0,0,1,19,4,43
4,19.0,0,3.44,3.42,2.93,3.06,3.5,0.0,0,0,0,6,0,0,0,0,0,0,1,19,4,19
4,19.0,0,3.03,3.23,0.0,2.88,3.5,1.72,0,0,0,6,0,0,0,0,0,0,1,19,4,21
4,19.0,0,2.5,2.95,3.0,3.0,1.5,3.0,0,0,0,6,0,0,0,0,0,0,1,19,4,41
4,19.0,0,2.3,2.0,3.0,3.5,3.5,3.0,0,0,0,6,0,0,0,0,0,0,1,19,4,5
4,19.0,0,2.94,3.15,2.87,3.12,3.5,2.6,0,0,0,6,0,0,0,0,0,0,1,19,4,20
1,19.0,0,2.28,3.5,3.0,2.45,3.5,3.0,0,0,1,6,0,0,0,0,0,0,1,19,4,40
1,19.0,0,3.06,3.35,3.0,3.31,3.35,2.93,0,0,1,6,0,0,0,0,0,0,1,19,4,2
1,19.0,0,2.42,3.47,2.84,3.17,3.5,3.0,0,0,1,6,0,0,0,0,0,0,1,19,4,3
1,19.0,0,3.17,3.5,3.0,2.92,3.5,3.0,0,0,1,6,0,0,0,0,0,0,1,19,4,11
1,19.0,0,3.44,3.35,3.0,3.38,3.5,3.0,0,0,1,6,0,0,0,0,0,0,1,19,4,49
1,19.0,0,3.12,3.5,3.0,2.43,2.91,3.0,0,0,1,6,0,0,0,0,0,0,1,19,4,45
2,19.0,0,2.25,3.35,2.22,2.06,3.15,3.0,0,0,0,6,0,0,0,2,0,0,0,16,4,41
2,19.0,0,2.25,1.35,3.0,1.75,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,16,4,47
2,19.0,0,2.25,0.0,3.0,2.5,2.58,1.0,1,0,0,6,0,0,0,2,0,0,0,16,4,13
2,19.0,0,1.9,1.8,0.24,1.88,3.35,1.0,1,0,0,6,0,0,0,2,0,0,0,16,4,14
2,19.0,0,3.35,1.19,1.35,3.28,1.46,2.73,1,0,0,6,0,0,0,2,0,0,0,16,4,50
2,19.0,0,2.42,3.43,2.0,3.13,3.5,3.0,0,0,0,6,0,0,0,2,0,0,0,16,4,46
2,19.0,0,3.19,1.5,1.88,3.44,2.9,0.98,1,0,0,6,0,0,0,2,0,0,0,10,4,12
2,19.0,0,2.44,1.35,3.0,3.0,3.23,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,15
2,19.0,0,2.13,1.0,2.93,2.13,0.2,0.0,1,0,0,6,0,0,0,2,0,0,0,10,4,48
2,19.0,0,2.25,2.8,1.9,2.31,2.5,0.9,1,0,0,6,0,0,0,2,0,0,0,10,4,13
2,19.0,0,1.21,0.0,0.94,2.52,0.8,0.45,1,0,0,6,0,0,0,2,0,0,0,10,4,14
2,19.0,0,3.31,1.75,1.28,3.48,1.41,3.0,0,0,0,6,0,0,0,2,0,0,0,10,4,50
3,19.0,0,3.25,3.5,2.55,1.0,3.5,2.7,0,0,0,6,0,0,0,2,0,0,0,10,4,12
3,19.0,0,2.88,2.8,2.63,1.0,1.35,0.15,1,0,0,6,0,0,0,2,0,0,0,10,4,48
3,19.0,0,2.94,3.35,3.0,1.0,3.35,2.6,0,0,0,6,0,0,0,2,0,0,0,10,4,43
1,19.0,0,2.28,2.85,2.25,2.33,3.35,2.7,0,0,1,6,0,0,0,2,0,0,0,10,4,40
1,19.0,0,3.13,3.5,3.0,2.95,3.5,2.75,0,0,1,6,0,0,0,2,0,0,0,10,4,2
1,19.0,0,2.05,3.5,1.0,2.8,3.3,3.0,0,0,1,6,0,0,0,2,0,0,0,10,4,3
1,19.0,0,2.83,3.25,2.91,2.6,3.5,1.0,0,0,1,6,0,0,0,2,0,0,0,10,4,11
1,19.0,0,2.26,3.2,2.3,2.88,3.25,2.6,0,0,1,6,0,0,0,2,0,0,0,10,4,49
1,19.0,0,2.86,1.51,3.0,2.46,2.8,3.0,0,0,1,6,0,0,0,2,0,0,0,10,4,45
8,30.0,0,2.23,3.5,2.8,2.42,3.5,2.93,0,0,0,0,0,0,0,2,0,0,0,10,4,10
8,30.0,0,1.94,3.5,3.0,2.35,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,36
8,30.0,0,2.66,3.5,3.0,2.08,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,42
8,30.0,0,2.8,3.3,2.9,2.83,3.43,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,4
8,30.0,0,2.78,3.5,2.7,2.25,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,34
9,30.0,0,2.88,3.1,3.0,2.63,3.2,2.95,0,0,0,0,0,0,0,2,0,0,0,4,4,38
9,30.0,0,2.25,3.5,2.78,1.81,3.5,2.93,0,0,0,0,0,0,0,2,0,0,0,4,4,39
9,30.0,0,2.69,3.5,3.0,2.5,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,52
9,30.0,0,2.67,3.35,2.85,2.67,3.5,2.7,0,0,0,0,0,0,0,2,0,0,0,4,4,44
5,30.0,0,2.19,3.5,3.0,3.31,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,6
5,30.0,0,2.41,3.33,2.78,2.84,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,22
5,30.0,0,2.02,3.5,1.95,2.69,3.5,2.18,0,0,0,0,0,0,0,2,0,0,0,10,4,51
5,30.0,0,2.83,3.28,2.1,3.0,3.5,2.63,0,0,0,0,0,0,0,2,0,0,0,10,4,7
5,30.0,0,2.06,3.5,3.0,3.06,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,23
6,30.0,0,2.44,-1.0,2.9,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,8
6,30.0,0,2.75,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,28
6,30.0,0,2.56,-1.0,2.58,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,24
6,30.0,0,2.81,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,25
6,30.0,0,2.19,-1.0,3.39,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,26
6,30.0,0,2.45,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,27
7,30.0,0,1.0,3.5,3.0,2.19,3.5,3.0,0,0,0,0,0,0,0,3,0,0,0,16,4,9
7,30.0,0,0.98,3.5,2.98,2.06,3.5,2.3,0,0,0,0,0,0,0,3,0,0,0,16,4,1
7,30.0,0,1.0,3.5,2.15,2.9,3.5,2.6,0,0,0,0,0,0,0,3,0,0,0,16,4,30
7,30.0,0,2.83,3.3,3.0,2.67,3.5,3.0,0,0,0,0,0,0,0,3,0,0,0,16,4,31
7,30.0,0,2.44,3.5,3.0,2.06,3.5,3.0,0,0,0,0,0,0,0,3,0,0,0,16,4,32
1,18.0,0,2.21,3.1,3.0,2.63,3.46,1.5,0,0,1,6,0,0,0,0,0,0,1,19,4,40
1,18.0,0,2.94,3.5,3.0,3.31,3.5,3.0,0,0,1,6,0,0,0,0,0,0,1,19,4,2
1,18.0,0,2.83,2.9,2.76,2.92,3.1,3.0,0,0,1,6,0,0,0,0,0,0,1,19,4,3
1,18.0,0,2.67,3.0,2.48,2.92,1.0,1.0,1,0,1,6,0,0,0,0,0,0,1,19,4,11
1,18.0,0,2.81,3.35,2.8,3.44,3.5,1.0,0,0,1,6,0,0,0,0,0,0,1,19,4,49
1,18.0,0,2.48,3.5,3.0,2.77,3.5,3.0,0,0,1,6,0,0,0,0,0,0,1,19,4,45
1,28.0,0,3.0,2.0,2.43,2.5,0.0,1.5,1,2,1,6,0,0,0,2,0,0,0,10,4,2
1,28.0,0,2.58,2.3,1.92,2.58,1.75,-1.0,1,2,1,6,0,0,0,2,0,0,0,10,4,3
1,28.0,0,2.42,3.38,0.92,2.08,3.5,2.8,0,2,1,6,0,0,0,2,0,0,0,10,4,11
1,28.0,0,2.5,3.1,2.8,3.0,1.5,1.0,1,2,1,6,0,0,0,2,0,0,0,10,4,49
1,28.0,0,1.79,3.15,2.71,2.86,2.77,2.87,0,2,1,6,0,0,0,2,0,0,0,10,4,45
1,28.0,0,2.41,3.3,2.85,2.46,3.5,2.7,0,2,1,6,0,0,0,2,0,0,0,10,4,40
1,28.0,0,2.95,3.5,3.0,3.38,3.5,3.0,0,2,1,6,0,0,0,2,0,0,0,10,4,2
1,28.0,0,2.67,3.5,2.78,3.0,3.5,2.7,0,2,1,6,0,0,0,2,0,0,0,10,4,3
1,28.0,0,3.25,3.5,2.9,2.67,3.5,1.02,0,2,1,6,0,0,0,2,0,0,0,10,4,11
1,28.0,0,2.34,3.42,3.0,3.39,3.4,3.0,0,2,1,6,0,0,0,2,0,0,0,10,4,49
1,28.0,0,2.84,3.24,3.0,2.93,3.5,3.0,0,2,1,6,0,0,0,2,0,0,0,10,4,45
2,28.0,0,3.44,3.25,2.63,3.38,3.5,2.4,0,2,0,6,0,0,0,2,0,0,0,10,4,12
2,28.0,0,3.25,3.1,3.0,2.88,3.5,3.0,0,2,0,6,0,0,0,2,0,0,0,10,4,47
2,28.0,0,2.94,3.35,3.0,3.06,3.3,3.0,0,2,0,6,0,0,0,2,0,0,0,10,4,13
2,28.0,0,2.7,2.19,3.0,2.58,2.9,3.0,0,2,0,6,0,0,0,2,0,0,0,10,4,14
2,28.0,0,3.19,3.5,2.95,3.38,3.5,2.91,0,2,0,6,0,0,0,2,0,0,0,10,4,46
3,28.0,0,2.94,3.35,3.0,3.44,3.35,3.0,0,2,0,6,0,0,0,2,0,0,0,10,4,15
3,28.0,0,3.25,3.5,2.85,3.5,3.5,2.6,0,2,0,6,0,0,0,2,0,0,0,10,4,18
3,28.0,0,3.13,2.65,3.0,3.2,3.5,3.0,0,2,0,6,0,0,0,2,0,0,0,10,4,48
3,28.0,0,3.44,3.5,3.0,3.38,3.5,3.0,0,2,0,6,0,0,0,2,0,0,0,10,4,16
3,28.0,0,3.3,3.5,2.18,3.15,3.5,1.5,0,2,0,6,0,0,0,2,0,0,0,10,4,17
3,28.0,0,3.41,3.5,3.0,3.44,3.5,2.95,0,2,0,6,0,0,0,2,0,0,0,10,4,50
1,28.0,0,2.49,1.8,1.5,2.4,3.5,1.2,1,2,1,6,0,0,0,1,1,0,1,21,4,40
1,28.0,0,3.06,3.5,2.95,2.94,3.5,1.65,0,2,1,6,0,0,0,1,1,0,1,21,4,2
1,28.0,0,2.83,1.8,2.33,2.8,1.0,1.5,1,2,1,6,0,0,0,1,1,0,1,21,4,3
1,28.0,0,2.75,3.44,2.9,3.08,3.5,1.02,0,2,1,6,0,0,0,1,1,0,1,21,4,11
1,28.0,0,2.75,3.05,3.0,2.94,1.5,1.0,0,2,1,6,0,0,0,1,1,0,1,21,4,49
