ciclo_academico,region,porcentaje_de_beca,formas_de_pago,edad,porcentaje_de_discapacidades,numero_discapacidades,numero_reprobaciones,aab1_nota,acdb1_nota,apeb1_nota,aab2_nota,acdb2_nota,apeb2_nota,final_nota,tasa_aprobacion,Sexo,Tipo_de_est_programa,Tipo_de_ingreso,Estatus_curso,Discapacidad,Status,Tipo_de_pago,Descripcion_beca,Descripcion_descuento,Convenios_contratos,Formas_pago,Tipo_discapacidad,Curso
2,0,10.0,1,28.0,0,0,0,2.88,3.43,2.65,2.6,3.3,2.7,8.78,1.0,2,0,6,0,0,0,2,0,0,0,1,4,13
2,0,10.0,1,28.0,0,0,0,2.34,3.06,1.12,1.98,3.3,1.5,7.52,0.33,2,0,6,0,0,0,2,0,0,0,1,4,14
2,0,10.0,1,28.0,0,0,0,3.32,3.5,3.0,3.38,2.0,2.93,9.07,0.83,2,0,6,0,0,0,2,0,0,0,1,4,50
2,0,10.0,1,28.0,0,0,0,2.53,3.4,3.0,2.63,3.5,3.0,9.03,1.0,2,0,6,0,0,0,2,0,0,0,1,4,46
3,0,10.0,1,28.0,0,0,0,2.25,2.0,2.4,3.38,3.5,3.0,8.27,0.67,2,0,6,0,0,0,2,0,0,0,1,4,15
3,0,10.0,1,28.0,0,0,0,3.19,2.15,2.9,3.5,3.5,3.0,9.12,0.83,2,0,6,0,0,0,2,0,0,0,1,4,18
3,0,10.0,1,28.0,0,0,0,2.5,1.8,1.95,3.38,3.05,2.8,7.74,0.67,2,0,6,0,0,0,2,0,0,0,1,4,48
3,0,10.0,1,28.0,0,0,0,3.12,3.5,3.0,3.44,3.5,3.0,9.78,1.0,2,0,6,0,0,0,2,0,0,0,1,4,16
3,0,10.0,1,28.0,0,0,0,2.75,2.0,2.85,3.5,3.29,1.2,7.8,0.67,2,0,6,0,0,0,2,0,0,0,1,4,17
3,0,10.0,1,28.0,0,0,0,3.44,3.35,3.0,3.08,3.43,3.0,9.65,1.0,2,0,6,0,0,0,2,0,0,0,1,4,43
1,0,60.0,2,28.0,0,0,1,1.0,3.05,1.48,0.95,0.0,1.17,3.83,0.17,2,1,6,0,0,1,2,0,0,1,2,4,2
1,0,60.0,2,28.0,0,0,1,0.95,0.0,3.0,1.0,0.0,0.0,2.48,0.17,2,1,6,0,0,1,2,0,0,1,2,4,49
1,0,60.0,2,28.0,0,0,1,0.89,2.56,2.9,0.63,0.93,-1.0,3.96,0.33,2,1,6,0,0,1,2,0,0,1,2,4,45
1,0,40.0,1,28.0,0,0,1,0.93,2.0,2.63,-1.0,0.0,-1.0,2.78,0.17,2,1,6,0,0,1,2,0,0,0,1,4,3
1,0,40.0,1,28.0,0,0,1,0.9,2.5,0.72,-1.0,0.03,0.02,2.09,0.17,2,1,6,0,0,1,2,0,0,0,1,4,11
1,0,40.0,1,28.0,0,0,1,0.35,0.0,3.0,-1.0,0.0,-1.0,1.68,0.17,2,1,6,0,0,1,2,0,0,0,1,4,45
5,0,78.0,3,22.0,0,0,0,3.28,3.5,2.78,3.25,3.46,3.0,9.64,1.0,0,0,0,0,0,0,1,0,0,0,3,4,22
5,0,78.0,3,22.0,0,0,0,3.13,3.5,3.0,3.06,3.5,3.0,9.6,1.0,0,0,0,0,0,0,1,0,0,0,3,4,16
5,0,78.0,3,22.0,0,0,0,3.31,3.5,1.8,3.06,3.28,2.55,8.75,0.83,0,0,0,0,0,0,1,0,0,0,3,4,24
5,0,78.0,3,22.0,0,0,0,3.18,3.5,2.5,3.25,3.5,2.55,9.24,1.0,0,0,0,0,0,0,1,0,0,0,3,4,51
5,0,78.0,3,22.0,0,0,0,3.33,3.25,3.0,3.25,3.5,2.76,9.55,1.0,0,0,0,0,0,0,1,0,0,0,3,4,7
5,0,78.0,3,22.0,0,0,0,3.31,3.5,3.0,3.31,3.5,3.0,9.81,1.0,0,0,0,0,0,0,1,0,0,0,3,4,23
6,0,10.0,1,22.0,0,0,0,3.44,3.5,2.9,3.05,3.47,2.94,9.65,1.0,0,0,0,0,0,0,3,0,0,0,1,4,6
6,0,10.0,1,22.0,0,0,0,3.06,3.5,3.0,3.38,3.5,3.0,9.72,1.0,0,0,0,0,0,0,3,0,0,0,1,4,25
6,0,10.0,1,22.0,0,0,0,3.0,3.5,2.78,3.44,3.4,3.0,9.56,1.0,0,0,0,0,0,0,3,0,0,0,1,4,26
6,0,10.0,1,22.0,0,0,0,3.06,3.2,2.78,3.31,3.5,2.18,9.02,1.0,0,0,0,0,0,0,3,0,0,0,1,4,27
6,0,10.0,1,22.0,0,0,0,3.1,3.5,3.0,2.9,3.5,2.9,9.45,1.0,0,0,0,0,0,0,3,0,0,0,1,4,29
7,0,58.0,1,22.0,0,0,0,3.29,3.13,3.0,2.94,3.36,2.76,9.24,1.0,0,0,0,0,0,0,2,0,0,0,1,4,8
7,0,58.0,1,22.0,0,0,0,3.06,3.4,2.45,3.33,3.25,2.9,9.2,1.0,0,0,0,0,0,0,2,0,0,0,1,4,30
7,0,58.0,1,22.0,0,0,0,3.25,3.5,2.4,3.5,2.5,3.0,9.08,1.0,0,0,0,0,0,0,2,0,0,0,1,4,31
7,0,58.0,1,22.0,0,0,0,2.9,3.5,2.81,3.31,3.5,2.85,9.44,1.0,0,0,0,0,0,0,2,0,0,0,1,4,39
7,0,58.0,1,22.0,0,0,0,3.25,3.5,3.0,3.38,3.5,3.0,9.82,1.0,0,0,0,0,0,0,2,0,0,0,1,4,33
3,0,60.0,1,22.0,0,0,0,3.06,-1.0,3.5,1.0,-1.0,-1.0,9.3,0.33,0,0,0,0,0,0,2,0,0,0,1,4,18
3,0,60.0,1,22.0,0,0,0,2.75,-1.0,2.95,1.0,-1.0,-1.0,8.9,0.33,0,0,0,0,0,0,2,0,0,0,1,4,41
3,0,60.0,1,22.0,0,0,0,2.57,-1.0,2.71,1.0,-1.0,-1.0,8.3,0.33,0,0,0,0,0,0,2,0,0,0,1,4,13
3,0,60.0,1,22.0,0,0,0,2.9,-1.0,3.5,1.0,-1.0,-1.0,9.3,0.33,0,0,0,0,0,0,2,0,0,0,1,4,17
3,0,60.0,1,22.0,0,0,0,3.25,-1.0,3.3,1.0,-1.0,-1.0,9.3,0.33,0,0,0,0,0,0,2,0,0,0,1,4,48
4,0,60.0,1,22.0,0,0,0,3.0,2.95,2.85,3.5,3.5,1.88,8.84,0.83,0,0,0,0,0,0,3,0,0,0,1,4,12
4,0,60.0,1,22.0,0,0,0,2.25,3.5,2.5,2.44,3.5,2.45,8.32,0.67,0,0,0,0,0,0,3,0,0,0,1,4,1
4,0,60.0,1,22.0,0,0,0,2.75,3.25,2.23,3.13,3.25,1.75,8.18,0.83,0,0,0,0,0,0,3,0,0,0,1,4,21
4,0,60.0,1,22.0,0,0,0,2.43,3.5,3.0,3.22,3.1,3.0,9.13,0.83,0,0,0,0,0,0,3,0,0,0,1,4,5
4,0,60.0,1,22.0,0,0,0,3.25,3.06,2.2,3.19,3.5,3.0,9.1,1.0,0,0,0,0,0,0,3,0,0,0,1,4,20
4,0,60.0,1,22.0,0,0,0,2.94,3.08,3.0,3.06,3.15,3.0,9.12,1.0,0,0,0,0,0,0,3,0,0,0,1,4,43
6,0,0.0,2,34.0,0,0,0,2.53,3.1,2.25,1.5,2.7,2.7,7.39,0.83,0,0,0,0,0,0,3,1,0,1,2,4,8
6,0,0.0,2,34.0,0,0,0,2.7,2.9,2.48,3.14,3.2,1.5,7.96,0.83,0,0,0,0,0,0,3,1,0,1,2,4,3
6,0,0.0,2,34.0,0,0,0,2.34,3.5,1.6,3.31,3.5,1.35,7.8,0.5,0,0,0,0,0,0,3,1,0,1,2,4,21
6,0,0.0,2,34.0,0,0,0,2.63,3.5,2.1,2.11,3.5,2.7,8.27,0.83,0,0,0,0,0,0,3,1,0,1,2,4,47
2,0,0.0,3,34.0,0,0,0,2.54,2.9,2.98,2.4,2.55,1.73,7.55,0.67,0,0,0,0,0,0,1,1,0,1,3,4,9
2,0,0.0,3,34.0,0,0,0,3.36,3.25,2.63,3.32,3.1,0.9,8.28,0.83,0,0,0,0,0,0,1,1,0,1,3,4,12
2,0,0.0,3,34.0,0,0,0,2.75,2.8,3.0,2.63,3.5,2.33,8.51,1.0,0,0,0,0,0,0,1,1,0,1,3,4,48
2,0,0.0,3,34.0,0,0,0,2.76,3.35,2.25,2.86,3.26,2.8,8.64,1.0,0,0,0,0,0,0,1,1,0,1,3,4,13
4,0,0.0,3,34.0,0,0,0,3.08,1.5,2.4,2.2,3.5,3.0,7.84,0.67,0,0,0,0,0,0,1,1,0,1,3,4,18
4,0,0.0,3,34.0,0,0,0,3.38,2.0,2.4,3.2,2.0,2.1,7.54,0.67,0,0,0,0,0,0,1,1,0,1,3,4,19
4,0,0.0,3,34.0,0,0,0,2.19,1.5,1.43,2.2,3.5,3.0,7.08,0.33,0,0,0,0,0,0,1,1,0,1,3,4,22
4,0,0.0,3,34.0,0,0,0,3.25,1.75,2.9,2.33,3.33,1.7,7.63,0.5,0,0,0,0,0,0,1,1,0,1,3,4,20
4,0,0.0,3,34.0,0,0,0,2.89,2.0,2.3,2.86,3.5,1.5,7.53,0.67,0,0,0,0,0,0,1,1,0,1,3,4,50
1,0,0.0,2,34.0,0,0,0,3.44,3.5,2.79,2.99,1.5,3.0,8.61,0.83,0,0,0,0,0,0,2,1,0,1,2,4,2
1,0,0.0,2,34.0,0,0,0,2.75,3.5,1.9,3.13,3.38,1.1,7.88,0.67,0,0,0,0,0,0,2,1,0,1,2,4,11
1,0,0.0,2,34.0,0,0,0,2.84,3.5,2.2,2.52,3.35,2.03,8.22,0.83,0,0,0,0,0,0,2,1,0,1,2,4,46
2,0,30.0,1,21.0,0,0,1,2.75,1.5,1.13,0.5,0.0,-1.0,2.94,0.17,1,0,6,0,0,1,3,0,0,1,1,4,12
2,0,30.0,1,21.0,0,0,1,2.25,1.5,3.0,1.0,0.0,1.5,4.63,0.17,1,0,6,0,0,1,3,0,0,1,1,4,47
2,0,30.0,1,21.0,0,0,1,2.13,2.8,3.0,0.33,0.0,0.0,4.13,0.33,1,0,6,0,0,1,3,0,0,1,1,4,13
2,0,30.0,1,21.0,0,0,1,2.17,3.28,1.0,0.6,0.0,1.0,4.03,0.17,1,0,6,0,0,1,3,0,0,1,1,4,14
2,0,30.0,1,21.0,0,0,1,2.4,3.3,3.0,0.48,0.0,1.5,5.34,0.33,1,0,6,0,0,1,3,0,0,1,1,4,50
2,0,30.0,1,21.0,0,0,1,2.38,2.0,2.94,0.5,0.0,1.46,4.64,0.17,1,0,6,0,0,1,3,0,0,1,1,4,46
1,0,30.0,3,21.0,0,0,0,2.56,2.8,3.0,1.44,3.35,2.85,8.0,0.83,1,1,6,0,0,0,1,0,0,1,3,4,40
1,0,30.0,3,21.0,0,0,0,3.0,3.5,3.0,2.88,3.5,3.0,9.44,1.0,1,1,6,0,0,0,1,0,0,1,3,4,2
1,0,30.0,3,21.0,0,0,0,2.72,3.5,2.97,2.42,3.2,2.4,8.61,0.83,1,1,6,0,0,0,1,0,0,1,3,4,3
1,0,30.0,3,21.0,0,0,0,2.67,3.5,2.95,1.75,3.5,3.0,8.69,0.83,1,1,6,0,0,0,1,0,0,1,3,4,11
1,0,30.0,3,21.0,0,0,0,3.0,3.3,3.0,2.75,3.1,3.0,9.08,1.0,1,1,6,0,0,0,1,0,0,1,3,4,49
1,0,30.0,3,21.0,0,0,0,3.11,3.5,2.8,2.52,3.27,3.0,9.1,1.0,1,1,6,0,0,0,1,0,0,1,3,4,45
3,0,0.0,3,24.0,0,0,0,2.75,3.5,1.05,3.06,3.5,3.0,8.43,0.83,0,0,6,0,0,0,1,0,0,1,3,4,18
3,0,0.0,3,24.0,0,0,1,2.88,3.5,-1.0,2.5,3.5,-1.0,6.56,0.67,0,0,6,0,0,1,1,0,0,1,3,4,19
3,0,0.0,3,24.0,0,0,2,2.33,0.0,2.78,1.63,0.0,1.5,5.12,0.17,0,0,6,0,0,1,1,0,0,1,3,4,48
3,0,0.0,3,24.0,0,0,0,1.0,3.5,3.0,2.56,1.75,1.5,8.12,0.5,0,0,6,0,0,0,1,0,0,1,3,4,16
3,0,0.0,3,24.0,0,0,1,0.75,1.5,3.0,2.67,1.5,2.7,6.83,0.5,0,0,6,0,0,1,1,0,0,1,3,4,5
3,0,0.0,3,24.0,0,0,1,2.5,3.36,2.1,1.55,0.0,-1.0,5.95,0.5,0,0,6,0,0,1,1,0,0,1,3,4,17
3,0,0.0,3,24.0,0,0,2,2.63,1.4,1.35,3.13,1.2,3.0,6.36,0.5,0,0,6,0,0,1,1,0,0,1,3,4,48
3,0,0.0,3,24.0,0,0,1,2.95,3.06,3.0,2.55,1.2,2.78,7.77,0.83,0,0,6,0,0,0,1,0,0,1,3,4,17
1,0,0.0,3,24.0,0,0,0,3.26,1.35,2.93,3.21,2.0,2.37,7.6,0.67,0,1,6,0,0,0,1,0,0,1,3,4,2
1,0,0.0,3,24.0,0,0,0,2.77,2.0,2.0,2.77,3.35,2.7,7.8,0.67,0,1,6,0,0,0,1,0,0,1,3,4,3
1,0,0.0,3,24.0,0,0,0,3.08,1.0,2.7,2.28,3.0,2.9,7.5,0.67,0,1,6,0,0,0,1,0,0,1,3,4,11
1,0,0.0,3,24.0,0,0,0,2.41,2.89,2.24,2.67,2.13,2.45,7.4,0.67,0,1,6,0,0,0,1,0,0,1,3,4,45
2,0,0.0,3,24.0,0,0,1,2.68,-1.0,2.9,0.97,-1.0,-1.0,6.7,0.33,0,0,6,0,0,1,1,0,0,1,3,4,12
2,0,0.0,3,24.0,0,0,1,2.84,-1.0,3.4,0.88,-1.0,-1.0,6.6,0.33,0,0,6,0,0,1,1,0,0,1,3,4,14
2,0,0.0,3,24.0,0,0,0,2.12,-1.0,3.5,0.71,-1.0,-1.0,7.4,0.17,0,0,6,0,0,0,1,0,0,1,3,4,46
2,0,0.0,3,24.0,0,0,0,2.96,2.75,3.0,2.48,2.95,1.0,7.57,0.83,0,0,6,0,0,0,1,0,0,1,3,4,15
2,0,0.0,3,24.0,0,0,1,2.09,2.8,2.25,1.76,1.35,1.5,5.61,0.33,0,0,6,0,0,1,1,0,0,1,3,4,40
2,0,0.0,3,24.0,0,0,0,3.1,3.5,3.0,1.0,3.5,3.0,8.55,0.83,0,0,6,0,0,0,1,0,0,1,3,4,47
2,0,0.0,3,24.0,0,0,1,2.94,3.5,3.0,2.3,3.5,0.0,7.62,0.67,0,0,6,0,0,0,1,0,0,1,3,4,13
2,0,0.0,3,24.0,0,0,1,2.9,3.26,2.2,2.53,3.35,3.0,8.62,1.0,0,0,6,0,0,0,1,0,0,1,3,4,14
7,0,100.0,5,23.0,0,0,0,2.46,2.75,2.8,2.33,3.2,3.0,8.27,0.83,0,0,0,0,0,0,2,0,0,1,5,4,10
7,0,100.0,5,23.0,0,0,0,2.44,3.5,2.4,2.29,3.3,2.9,8.42,0.67,0,0,0,0,0,0,2,0,0,1,5,4,1
7,0,100.0,5,23.0,0,0,0,2.28,3.5,2.85,2.38,3.5,3.0,8.76,0.67,0,0,0,0,0,0,2,0,0,1,5,4,26
7,0,100.0,5,23.0,0,0,0,2.75,3.5,1.95,2.57,3.5,3.0,8.64,0.83,0,0,0,0,0,0,2,0,0,1,5,4,30
7,0,100.0,5,23.0,0,0,0,2.17,2.5,3.0,3.25,3.5,3.0,8.71,0.83,0,0,0,0,0,0,2,0,0,1,5,4,31
7,0,100.0,5,23.0,0,0,0,2.95,3.5,3.0,3.06,3.5,3.0,9.51,1.0,0,0,0,0,0,0,2,0,0,1,5,4,33
8,0,100.0,5,23.0,0,0,0,3.08,2.8,3.0,2.69,3.5,3.0,9.04,1.0,0,0,0,0,0,0,2,0,0,1,5,4,42
8,0,100.0,5,23.0,0,0,0,3.08,3.5,2.6,2.47,3.15,2.5,8.65,1.0,0,0,0,0,0,0,2,0,0,1,5,4,4
8,0,100.0,5,23.0,0,0,0,2.81,3.5,3.0,3.0,3.3,3.0,9.31,1.0,0,0,0,0,0,0,2,0,0,1,5,4,34
8,0,100.0,5,23.0,0,0,0,3.16,3.3,3.0,2.77,3.5,3.0,9.37,1.0,0,0,0,0,0,0,2,0,0,1,5,4,37
8,0,100.0,5,23.0,0,0,0,2.81,3.5,3.0,3.06,3.5,3.0,9.44,1.0,0,0,0,0,0,0,2,0,0,1,5,4,0
9,0,100.0,5,23.0,0,0,0,2.25,3.5,2.7,3.0,3.5,3.0,8.98,0.83,0,0,0,0,0,0,2,0,0,1,5,4,38
9,0,100.0,5,23.0,0,0,0,2.72,3.1,2.48,2.24,3.5,2.85,8.45,0.83,0,0,0,0,0,0,2,0,0,1,5,4,39
9,0,100.0,5,23.0,0,0,0,2.98,3.5,3.0,3.19,3.3,3.0,9.49,1.0,0,0,0,0,0,0,2,0,0,1,5,4,52
9,0,100.0,5,23.0,0,0,0,2.92,3.35,2.55,3.08,3.5,2.78,9.09,1.0,0,0,0,0,0,0,2,0,0,1,5,4,44
4,0,100.0,5,23.0,0,0,0,3.25,3.43,2.55,2.38,3.5,3.0,9.1,0.83,0,0,0,0,0,0,2,0,0,1,5,4,6
4,0,100.0,5,23.0,0,0,0,3.19,3.5,2.7,2.75,3.5,3.0,9.3,1.0,0,0,0,0,0,0,2,0,0,1,5,4,19
4,0,100.0,5,23.0,0,0,0,3.25,3.25,2.75,3.04,3.5,2.3,9.0,1.0,0,0,0,0,0,0,2,0,0,1,5,4,21
4,0,100.0,5,23.0,0,0,0,2.6,3.5,3.0,2.9,3.35,3.0,9.2,1.0,0,0,0,0,0,0,2,0,0,1,5,4,5
4,0,100.0,5,23.0,0,0,0,2.88,3.5,2.8,3.07,1.75,2.95,8.5,0.83,0,0,0,0,0,0,2,0,0,1,5,4,20
5,0,100.0,5,23.0,0,0,0,2.81,-1.0,3.5,1.0,-1.0,-1.0,8.8,0.33,0,0,0,0,0,0,2,0,0,1,5,4,8
5,0,100.0,5,23.0,0,0,0,2.15,-1.0,3.33,0.8,-1.0,-1.0,8.4,0.17,0,0,0,0,0,0,2,0,0,1,5,4,22
5,0,100.0,5,23.0,0,0,0,2.31,-1.0,3.1,1.0,-1.0,-1.0,7.0,0.17,0,0,0,0,0,0,2,0,0,1,5,4,24
5,0,100.0,5,23.0,0,0,0,2.26,-1.0,3.5,1.0,-1.0,-1.0,8.2,0.17,0,0,0,0,0,0,2,0,0,1,5,4,51
5,0,100.0,5,23.0,0,0,0,3.17,-1.0,3.25,1.0,-1.0,-1.0,7.7,0.33,0,0,0,0,0,0,2,0,0,1,5,4,7
5,0,100.0,5,23.0,0,0,0,2.83,-1.0,3.5,1.0,-1.0,-1.0,9.2,0.33,0,0,0,0,0,0,2,0,0,1,5,4,23
6,0,100.0,5,23.0,0,0,0,2.56,2.75,3.0,2.03,3.06,2.97,8.19,0.83,0,0,0,0,0,0,2,0,0,1,5,4,9
6,0,100.0,5,23.0,0,0,0,2.56,3.5,2.75,2.88,3.1,2.8,8.8,1.0,0,0,0,0,0,0,2,0,0,1,5,4,25
6,0,100.0,5,23.0,0,0,0,2.57,3.35,2.7,2.61,3.5,1.05,7.89,0.83,0,0,0,0,0,0,2,0,0,1,5,4,27
6,0,100.0,5,23.0,0,0,0,2.25,3.5,3.0,1.88,1.8,3.0,7.72,0.5,0,0,0,0,0,0,2,0,0,1,5,4,41
6,0,100.0,5,23.0,0,0,0,2.7,2.72,2.3,2.48,2.75,1.95,7.45,0.83,0,0,0,0,0,0,2,0,0,1,5,4,29
3,0,10.0,3,27.0,0,0,2,2.38,1.2,2.81,2.5,0.0,1.5,4.16,0.33,1,0,0,0,0,1,1,0,0,0,3,4,48
3,0,10.0,3,27.0,0,0,1,2.56,0.0,3.0,0.75,1.75,1.5,5.06,0.33,1,0,0,0,0,1,1,0,0,0,3,4,16
3,0,10.0,3,27.0,0,0,2,2.1,0.0,3.0,1.0,0.0,3.0,5.36,0.33,1,0,0,0,0,1,1,0,0,0,3,4,13
3,0,10.0,3,27.0,0,0,1,2.5,1.75,3.0,3.13,3.5,3.0,8.44,0.83,1,0,0,0,0,0,1,0,0,0,3,4,16
5,0,10.0,3,27.0,0,0,1,2.89,3.2,1.5,3.1,1.2,1.47,6.84,0.5,1,0,0,0,0,1,1,0,0,0,3,4,6
5,0,10.0,3,27.0,0,0,0,2.81,3.5,2.8,2.94,3.28,3.0,9.17,1.0,1,0,0,0,0,0,1,0,0,0,3,4,43
1,0,10.0,2,27.0,0,0,0,2.91,1.35,3.0,3.31,1.5,2.85,7.5,0.67,1,0,0,0,0,0,1,0,0,0,2,4,2
1,0,10.0,2,27.0,0,0,0,2.6,1.8,2.6,2.97,3.35,2.85,8.1,0.83,1,0,0,0,0,0,1,0,0,0,2,4,3
1,0,10.0,2,27.0,0,0,2,2.0,-1.0,2.63,1.94,-1.0,3.0,4.6,0.33,1,0,0,0,0,1,1,0,0,0,2,4,41
1,0,10.0,2,27.0,0,0,0,2.19,2.0,2.7,2.05,2.0,3.0,7.0,0.33,1,0,0,0,0,0,1,0,0,0,2,4,46
2,0,10.0,3,27.0,0,0,1,2.88,-1.0,1.5,0.97,-1.0,-1.0,6.9,0.17,1,0,0,0,0,1,1,0,0,0,3,4,12
2,0,10.0,3,27.0,0,0,0,1.94,-1.0,3.5,1.0,-1.0,-1.0,7.4,0.17,1,0,0,0,0,0,1,0,0,0,3,4,15
2,0,10.0,3,27.0,0,0,0,2.88,-1.0,3.5,1.0,-1.0,-1.0,8.9,0.33,1,0,0,0,0,0,1,0,0,0,3,4,47
2,0,10.0,3,27.0,0,0,1,2.75,3.0,1.5,3.31,3.4,1.5,7.73,0.67,1,0,0,0,0,0,1,0,0,0,3,4,12
2,0,10.0,3,27.0,0,0,1,2.23,2.45,0.94,1.85,0.8,1.0,4.64,0.17,1,0,0,0,0,1,1,0,0,0,3,4,14
1,0,10.0,2,28.0,0,0,2,0.8,1.5,2.21,-1.0,0.0,-1.0,2.26,0.17,2,1,3,0,0,1,2,0,0,0,2,4,2
1,0,10.0,2,28.0,0,0,2,0.43,1.0,2.25,-1.0,0.0,-1.0,1.84,0.17,2,1,3,0,0,1,2,0,0,0,2,4,3
1,0,10.0,2,28.0,0,0,2,0.5,3.3,1.9,0.5,0.0,0.0,3.1,0.17,2,1,3,0,0,1,2,0,0,0,2,4,49
1,0,10.0,2,28.0,0,0,2,0.5,0.0,2.8,-1.0,0.0,-1.0,1.65,0.17,2,1,3,0,0,1,2,0,0,0,2,4,49
3,0,8.0,3,31.0,0,0,0,2.19,3.5,3.0,3.19,3.5,3.0,9.19,0.83,0,0,6,0,0,0,1,0,0,1,3,4,15
3,0,8.0,3,31.0,0,0,0,3.15,1.6,2.85,3.13,3.35,3.0,8.54,0.83,0,0,6,0,0,0,1,0,0,1,3,4,48
3,0,8.0,3,31.0,0,0,0,2.94,1.75,3.0,3.25,3.5,3.0,8.72,0.83,0,0,6,0,0,0,1,0,0,1,3,4,16
3,0,8.0,3,31.0,0,0,0,3.44,3.5,2.9,3.29,3.5,3.0,9.82,1.0,0,0,6,0,0,0,1,0,0,1,3,4,43
4,0,8.0,3,31.0,0,0,0,3.19,3.5,2.7,3.38,3.5,3.0,9.64,1.0,0,0,6,0,0,0,1,0,0,1,3,4,18
4,0,8.0,3,31.0,0,0,0,3.25,3.5,1.05,3.31,3.5,2.93,8.77,0.83,0,0,6,0,0,0,1,0,0,1,3,4,19
4,0,8.0,3,31.0,0,0,0,2.5,2.9,3.0,2.94,3.1,3.0,8.72,1.0,0,0,6,0,0,0,1,0,0,1,3,4,41
4,0,8.0,3,31.0,0,0,0,3.3,3.5,2.78,3.4,3.29,0.6,8.44,0.83,0,0,6,0,0,0,1,0,0,1,3,4,17
4,0,8.0,3,31.0,0,0,0,3.4,3.05,3.0,2.98,1.43,1.5,7.68,0.67,0,0,6,0,0,0,1,0,0,1,3,4,5
4,0,8.0,3,31.0,0,0,0,3.22,3.5,2.65,2.67,3.5,2.85,9.2,1.0,0,0,6,0,0,0,1,0,0,1,3,4,20
1,0,8.0,3,31.0,0,0,0,2.49,-1.0,3.5,0.85,-1.0,-1.0,8.0,0.33,0,1,6,0,0,0,1,0,0,1,3,4,40
1,0,8.0,3,31.0,0,0,0,3.31,-1.0,3.5,0.95,-1.0,-1.0,9.8,0.33,0,1,6,0,0,0,1,0,0,1,3,4,2
1,0,8.0,3,31.0,0,0,0,2.77,-1.0,3.5,0.93,-1.0,-1.0,9.5,0.33,0,1,6,0,0,0,1,0,0,1,3,4,3
1,0,8.0,3,31.0,0,0,0,3.16,-1.0,3.5,0.95,-1.0,-1.0,8.9,0.33,0,1,6,0,0,0,1,0,0,1,3,4,11
1,0,8.0,3,31.0,0,0,0,3.23,-1.0,3.5,0.95,-1.0,-1.0,9.4,0.33,0,1,6,0,0,0,1,0,0,1,3,4,49
1,0,8.0,3,31.0,0,0,0,3.19,-1.0,3.5,0.89,-1.0,-1.0,9.1,0.33,0,1,6,0,0,0,1,0,0,1,3,4,45
2,0,8.0,3,31.0,0,0,0,3.38,3.35,2.85,3.28,3.5,3.0,9.68,1.0,0,0,6,0,0,0,1,0,0,1,3,4,12
2,0,8.0,3,31.0,0,0,0,3.13,3.5,3.0,3.38,3.5,3.0,9.76,1.0,0,0,6,0,0,0,1,0,0,1,3,4,47
2,0,8.0,3,31.0,0,0,0,2.49,3.44,3.0,2.88,3.42,2.9,9.07,1.0,0,0,6,0,0,0,1,0,0,1,3,4,13
2,0,8.0,3,31.0,0,0,0,2.62,3.3,3.0,2.81,3.5,2.8,9.02,1.0,0,0,6,0,0,0,1,0,0,1,3,4,14
2,0,8.0,3,31.0,0,0,0,3.36,3.5,2.82,3.48,3.5,2.93,9.8,1.0,0,0,6,0,0,0,1,0,0,1,3,4,50
2,0,8.0,3,31.0,0,0,0,3.19,3.48,2.8,3.44,3.46,3.0,9.69,1.0,0,0,6,0,0,0,1,0,0,1,3,4,46
3,0,10.0,1,26.0,0,0,1,2.73,2.0,2.4,3.23,1.81,1.73,6.86,0.5,0,0,0,0,0,1,2,0,0,0,1,4,12
3,0,10.0,1,26.0,0,0,0,3.2,2.0,3.0,3.06,3.5,2.71,8.74,0.83,0,0,0,0,0,0,2,0,0,0,1,4,2
3,0,10.0,1,26.0,0,0,0,2.25,3.5,3.0,3.13,3.35,3.0,9.12,0.83,0,0,0,0,0,0,2,0,0,0,1,4,43
2,0,10.0,2,18.0,0,0,1,2.88,3.5,-1.0,2.75,3.5,-1.0,6.13,0.67,0,0,6,0,0,1,2,0,0,0,2,4,12
2,0,10.0,2,18.0,0,0,1,2.33,3.5,2.55,2.63,1.28,3.0,7.65,0.67,0,0,6,0,0,0,2,0,0,0,2,4,47
2,0,10.0,2,18.0,0,0,1,2.5,3.5,2.55,2.56,2.0,0.9,7.01,0.67,0,0,6,0,0,0,2,0,0,0,2,4,13
2,0,10.0,2,18.0,0,0,1,2.97,3.3,0.51,2.65,1.4,1.0,4.98,0.5,0,0,6,0,0,1,2,0,0,0,2,4,14
2,0,10.0,2,18.0,0,0,0,3.31,1.43,2.93,3.44,1.5,3.0,7.81,0.67,0,0,6,0,0,0,2,0,0,0,2,4,50
2,0,10.0,2,18.0,0,0,1,3.06,3.5,3.0,3.13,3.5,3.0,9.6,1.0,0,0,6,0,0,0,2,0,0,0,2,4,46
1,0,10.0,1,18.0,0,0,0,2.2,-1.0,3.1,0.95,-1.0,-1.0,7.4,0.17,0,1,6,0,0,0,2,0,0,0,1,4,40
1,0,10.0,1,18.0,0,0,0,3.13,-1.0,2.55,0.95,-1.0,-1.0,9.0,0.33,0,1,6,0,0,0,2,0,0,0,1,4,2
1,0,10.0,1,18.0,0,0,0,2.4,-1.0,3.5,0.93,-1.0,-1.0,8.8,0.17,0,1,6,0,0,0,2,0,0,0,1,4,3
